periode_data,periode_pemantauan,bulan_sampling,jenis_lokasi,lokasi_sampling,latitude,longitude,kelompok_parameter,parameter,baku_mutu,hasil_pengukuran,kondisi
2025,"PERIODE 1",4,LAUT,A2,"S 05o59’00.7” ","E 106o44’50.3” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A2,"S 05o59’00.7” ","E 106o44’50.3” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A2,"S 05o59’00.7” ","E 106o44’50.3” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A2,"S 05o59’00.7” ","E 106o44’50.3” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,"< 1.1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",9,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",FISIKA,KEKERUHAN,5,1.76,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,PH,7-8.5,8.3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",27.8,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,5.99,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A3,"S 05o58’20.9” ","E 106o47’20.3” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,"< 1.1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.7,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",9.5,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",FISIKA,KEKERUHAN,5,2.27,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5",BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,PH,7-8.5,8.8,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",27.4,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,5.82,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01",BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,NITRAT,0.06,0.05,BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008",BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1",BAIK
2025,"PERIODE 1",4,LAUT,A4,"S 05o57’50.4” ","E 106o50’00.8” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,"< 1.1",BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.6,BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",6,BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",FISIKA,KEKERUHAN,5,3.12,BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5",BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,PH,7-8.5,8.42,BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",30,BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,7.6,BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01",BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,NITRAT,0.06,"< 0.05",BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008",BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1",BAIK
2025,"PERIODE 1",4,LAUT,A5," S 05o57’10.1” ","E 106o52’40.0” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,7,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",30,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",6,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",FISIKA,KEKERUHAN,5,1.88,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5",BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,PH,7-8.5,8.35,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",31,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,6.8,BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01",BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,NITRAT,0.06,"< 0.05",BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008",BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1",BAIK
2025,"PERIODE 1",4,LAUT,A6,"S 05o56’30.8” ","E 106o55’20.2” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,9,BAIK
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.6,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",FISIKA,KEKERUHAN,5,2.45,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20",28.3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,PH,7-8.5,8.42,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",25,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,5.8,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,"AMONIA TOTAL",0.3,0.105,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,A7,"S 05o56’00.1” ","E 106o58’00.8” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,7,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",28.5,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",4.5,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",FISIKA,KEKERUHAN,5,1.48,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,PH,7-8.5,7.86,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",28.1,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,6.98,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B1,"S 06o02’13.8” ","E 106o43’39.6” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,4,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.5,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",FISIKA,KEKERUHAN,5,2.03,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,PH,7-8.5,7.82,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",28.1,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,5.67,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B2,"S 05o01’30.4” ","E 106o45’30.6” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,"< 1.1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",6.5,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",FISIKA,KEKERUHAN,5,1.77,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,PH,7-8.5,7.86,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",26.9,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,5.68,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B3,"S 06o01’00.3” ","E 106o48’00.2” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,21,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.6,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",5.5,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",FISIKA,KEKERUHAN,5,2.85,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,PH,7-8.5,7.65,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",27.6,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,5.6,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B4,"S 06o00’20.11” ","E 106o48’00.2” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,21,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.8,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",6,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",FISIKA,KEKERUHAN,5,1.09,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20","< 2.5","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,PH,7-8.5,8.26,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",29,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,6.8,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B5,"S 05o59’40.8” ","E 106o53’20.0” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,7,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",29.6,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",5,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",FISIKA,KEKERUHAN,5,3.12,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20",3,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,PH,7-8.5,8.38,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",27.8,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,6.7,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,"AMONIA TOTAL",0.3,0.122,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B6,"S 05o59’00.9” ","E 106o56’00.1” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,4,"CEMAR BERAT"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",30.9,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",FISIKA,KECERAHAN,"CORAL >5; MANGROVE -; LAMUN >3",1.5,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",FISIKA,KEKERUHAN,5,2.63,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",FISIKA,TSS,"CORAL 20; MANGROVE 80; LAMUN 20",3,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,PH,7-8.5,8.2,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,SALINITAS,"ALAMI CORAL 33-34; MANGROVE S.D 34; LAMUN 33-34",20,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,"OKSIGEN TERLARUT (DO)",>5,6.2,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,"AMONIA TOTAL",0.3,"< 0.01","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,NITRAT,0.06,"< 0.05","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,"FENOL TOTAL",0.002,"< 0,0008","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",KIMIA,"MINYAK DAN LEMAK",1,"< 1","CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,B7,"S 05o58’30.7” ","E 106o58’40.3” 1 1",BIOLOGI,"COLIFORM (TOTAL)",1000,7,"CEMAR RINGAN"
2025,"PERIODE 1",4,LAUT,C2,"S 06o04’10.3” ","E 106o46’10.0” 1 1",FISIKA,SUHU,"ALAMI CORAL 28-30; MANGROVE 28-32; LAMUN 28-30",30,"CEMAR RINGAN"
